LeveId,Name,Type,Class,Level,Location,Cost,Expansion,Retired
1169,Putting on Airs (L),Fieldcraft,BTN,56,The Sea of Clouds,10,HW,
1170,These Colors Run Not (L),Fieldcraft,BTN,56,The Sea of Clouds,10,HW,
1171,Nectar of the Goddess (L),Fieldcraft,BTN,56,The Sea of Clouds,10,HW,
1172,Watching the Western Wall,Fieldcraft,BTN,58,The Dravanian Hinterlands,1,HW,
1173,Bleeding Out,Fieldcraft,BTN,58,The Dravanian Hinterlands,1,HW,
1174,A Taste of Their Own Medicine,Fieldcraft,BTN,58,The Dravanian Hinterlands,1,HW,
1175,Blending In (L),Fieldcraft,BTN,58,The Dravanian Hinterlands,10,HW,
1176,Mending Wings (L),Fieldcraft,BTN,58,The Dravanian Hinterlands,10,HW,
1177,Thank You for Smoke Screening (L),Fieldcraft,BTN,58,The Dravanian Hinterlands,10,HW,
1178,Taken for Granite,Fieldcraft,MIN,50,Coerthas Western Highlands,1,HW,
1179,The Road to Pilgrimage,Fieldcraft,MIN,50,Coerthas Western Highlands,1,HW,
1180,The Merits of Upcycling,Fieldcraft,MIN,50,Coerthas Western Highlands,1,HW,
1181,The Basics of Forgery (L),Fieldcraft,MIN,50,Coerthas Western Highlands,10,HW,
1182,For Vares Beyond Compare (L),Fieldcraft,MIN,50,Coerthas Western Highlands,10,HW,
1183,Breaking Beacons (L),Fieldcraft,MIN,50,Coerthas Western Highlands,10,HW,
1184,Permit for Destruction of Religious Property,Fieldcraft,MIN,52,The Dravanian Forelands,1,HW,
1185,I'll Show You My Battle Shards,Fieldcraft,MIN,52,The Dravanian Forelands,1,HW,
1186,Halone's Jewelry Box,Fieldcraft,MIN,52,The Dravanian Forelands,1,HW,
1187,Rose Never Lets Go (L),Fieldcraft,MIN,52,The Dravanian Forelands,10,HW,
1188,Forging Lance Base (L),Fieldcraft,MIN,52,The Dravanian Forelands,10,HW,
1189,Polished till They Shine (L),Fieldcraft,MIN,52,The Dravanian Forelands,10,HW,
1190,From Creepers to Squatters,Fieldcraft,MIN,54,The Churning Mists,1,HW,
1191,"Dreams of War, Dreams of Liars, Dreams of Dragon Fire",Fieldcraft,MIN,54,The Churning Mists,1,HW,
1192,Talk about Boundaries,Fieldcraft,MIN,54,The Churning Mists,1,HW,
1193,All of These Bases Belong to Us (L),Fieldcraft,MIN,54,The Churning Mists,10,HW,
1194,There's Sand in My Water (L),Fieldcraft,MIN,54,The Churning Mists,10,HW,
1195,History Needs Some Revisions (L),Fieldcraft,MIN,54,The Churning Mists,10,HW,
1196,Fake-icite,Fieldcraft,MIN,56,The Sea of Clouds,1,HW,
1197,What Goes Up,Fieldcraft,MIN,56,The Sea of Clouds,1,HW,
1198,Mortarin',Fieldcraft,MIN,56,The Sea of Clouds,1,HW,
1199,Fool Me Once (L),Fieldcraft,MIN,56,The Sea of Clouds,10,HW,
1200,The Puppets of War (L),Fieldcraft,MIN,56,The Sea of Clouds,10,HW,
1201,A Spire for New Heights (L),Fieldcraft,MIN,56,The Sea of Clouds,10,HW,
1202,Sticking It Out,Fieldcraft,MIN,58,The Dravanian Hinterlands,1,HW,
1203,Crystal Chronicles,Fieldcraft,MIN,58,The Dravanian Hinterlands,1,HW,
1204,Dragonproofing,Fieldcraft,MIN,58,The Dravanian Hinterlands,1,HW,
1205,Pommeling the Enemy (L),Fieldcraft,MIN,58,The Dravanian Hinterlands,10,HW,
1206,Not So Crystal Clear (L),Fieldcraft,MIN,58,The Dravanian Hinterlands,10,HW,
1207,Sharlayan Sympathizers (L),Fieldcraft,MIN,58,The Dravanian Hinterlands,10,HW,
1208,"Please Halone, Tell Me I'm Still Asleep",Fieldcraft,FSH,50,Ishgard,1,ARR,
1209,The Voice of the Fury,Fieldcraft,FSH,50,Ishgard,1,ARR,
1210,Dine or Spine,Fieldcraft,FSH,50,Ishgard,1,ARR,
1211,Snipped for Spirituality (L),Fieldcraft,FSH,50,Ishgard,10,ARR,
1212,A Whole Lot of Nope (L),Fieldcraft,FSH,50,Ishgard,10,ARR,
1213,Lurchin' from Urchins (L),Fieldcraft,FSH,50,Ishgard,10,ARR,
1214,Loose Lips Heal (Broken) Hips,Fieldcraft,FSH,52,Ishgard,1,ARR,
1215,Fish Oils and Forgotten Spoils,Fieldcraft,FSH,52,Ishgard,1,ARR,
1216,"Bounty of Sky, Bounty of Earth",Fieldcraft,FSH,52,Ishgard,1,ARR,
1217,Prayer and Prejudice (L),Fieldcraft,FSH,52,Ishgard,10,ARR,
1218,Valuing the Vintage (L),Fieldcraft,FSH,52,Ishgard,10,ARR,
1219,Eating Like the Natives (L),Fieldcraft,FSH,52,Ishgard,10,ARR,
1220,Analysis of Paralysis,Fieldcraft,FSH,54,Ishgard,1,ARR,
1221,The Aquariums of Ishgard,Fieldcraft,FSH,54,Ishgard,1,ARR,
1222,Bearing of the Blue,Fieldcraft,FSH,54,Ishgard,1,ARR,
1223,Send a Feeling to My Spine (L),Fieldcraft,FSH,54,Ishgard,10,ARR,
1224,A Win-win Situation (L),Fieldcraft,FSH,54,Ishgard,10,ARR,
1225,Blue of Sky and Sea (L),Fieldcraft,FSH,54,Ishgard,10,ARR,
1226,Dining with Dravanians,Fieldcraft,FSH,56,Ishgard,1,ARR,
1227,Solo Out the Bolo,Fieldcraft,FSH,56,Ishgard,1,ARR,
1228,Pipira Pirouette,Fieldcraft,FSH,56,Ishgard,1,ARR,
1229,Hundred Fins for a Hundred Wings (L),Fieldcraft,FSH,56,Ishgard,10,ARR,
1230,Sucking on Face (L),Fieldcraft,FSH,56,Ishgard,10,ARR,
1231,Plus One or Two or Three (L),Fieldcraft,FSH,56,Ishgard,10,ARR,
1232,Spew Forth and Spawn,Fieldcraft,FSH,58,Ishgard,1,ARR,
1233,They Call It the Kissing Disease,Fieldcraft,FSH,58,Ishgard,1,ARR,
1234,Warmer than Wine,Fieldcraft,FSH,58,Ishgard,1,ARR,
1235,Unleash the Hydro Cannons (L),Fieldcraft,FSH,58,Ishgard,10,ARR,
1236,Angling for Ailments (L),Fieldcraft,FSH,58,Ishgard,10,ARR,
1237,"What Does Not Break Us, Devours Us (L)",Fieldcraft,FSH,58,Ishgard,10,ARR,
1238,Walk the Walk,Tradecraft,CRP,60,Kugane,1,StB,
1239,Reeling for Rods,Tradecraft,CRP,60,Kugane,1,StB,
1240,"Beech, Please",Tradecraft,CRP,60,Kugane,1,StB,
1241,Standing on Ceremony,Tradecraft,CRP,62,Kugane,1,StB,
1242,Composition,Tradecraft,CRP,62,Kugane,1,StB,
1243,Wood That You Could,Tradecraft,CRP,62,Kugane,1,StB,
1244,Pinewheel,Tradecraft,CRP,64,Kugane,1,StB,
1245,O Pine,Tradecraft,CRP,64,Kugane,1,StB,
1246,Run Before They Walk,Tradecraft,CRP,64,Kugane,1,StB,
1247,Everybody's Heard about the 'Berd,Tradecraft,CRP,66,Kugane,1,StB,
1248,The Ear Is the Way to the Heart,Tradecraft,CRP,66,Kugane,1,StB,
1249,Spare a Rod and Spoil the Fishers,Tradecraft,CRP,66,Kugane,1,StB,
1250,Putting Your Line on the Neck,Tradecraft,CRP,68,Kugane,1,StB,
1251,"Zelkova, My Love",Tradecraft,CRP,68,Kugane,1,StB,
1252,With a Bow on Top,Tradecraft,CRP,68,Kugane,1,StB,
1253,Vested Interest,Tradecraft,LTW,60,Kugane,1,StB,
1254,Hide to Go Seek,Tradecraft,LTW,60,Kugane,1,StB,
1255,Fitting In,Tradecraft,LTW,60,Kugane,1,StB,
1256,Weathering Heights,Tradecraft,LTW,62,Kugane,1,StB,
1257,Off the Cuff,Tradecraft,LTW,62,Kugane,1,StB,
1258,Looking for Glove,Tradecraft,LTW,62,Kugane,1,StB,
1259,Try Tricorne Again,Tradecraft,LTW,64,Kugane,1,StB,
1260,Shoe on the Other Foot,Tradecraft,LTW,64,Kugane,1,StB,
1261,Tiger in the Sack,Tradecraft,LTW,64,Kugane,1,StB,
1262,A Stitch in Time,Tradecraft,LTW,66,Kugane,1,StB,
1263,Shrug It On,Tradecraft,LTW,66,Kugane,1,StB,
1264,Security Breeches,Tradecraft,LTW,66,Kugane,1,StB,
1265,Brace Yourselves,Tradecraft,LTW,68,Kugane,1,StB,
1266,Thick and Thin,Tradecraft,LTW,68,Kugane,1,StB,
1267,If the Shoe Fits,Tradecraft,LTW,68,Kugane,1,StB,
1268,"Have Blade, Will Travel",Tradecraft,BSM,60,Kugane,1,StB,
1269,A Knack for Nicking,Tradecraft,BSM,60,Kugane,1,StB,
1270,High Steal,Tradecraft,BSM,60,Kugane,1,StB,
1271,Crisscrossing,Tradecraft,BSM,62,Kugane,1,StB,
1272,Hammer Time,Tradecraft,BSM,62,Kugane,1,StB,
1273,File under Dull,Tradecraft,BSM,62,Kugane,1,StB,
1274,Killer Cutlery,Tradecraft,BSM,64,Kugane,1,StB,
1275,Meddle in Metal,Tradecraft,BSM,64,Kugane,1,StB,
1276,And My Axe,Tradecraft,BSM,64,Kugane,1,StB,
1277,Sea-saw,Tradecraft,BSM,66,Kugane,1,StB,
1278,Renting Mortality,Tradecraft,BSM,66,Kugane,1,StB,
1279,The Bigger the Blade,Tradecraft,BSM,66,Kugane,1,StB,
1280,Hammer and Sails,Tradecraft,BSM,68,Kugane,1,StB,
1281,Ingot to Wing It,Tradecraft,BSM,68,Kugane,1,StB,
1282,Fire for Hire,Tradecraft,BSM,68,Kugane,1,StB,
1283,Mail It In,Tradecraft,ARM,60,Kugane,1,StB,
1284,Alembic Medals,Tradecraft,ARM,60,Kugane,1,StB,
1285,Setting the Stage,Tradecraft,ARM,60,Kugane,1,StB,
1286,Shielded Life,Tradecraft,ARM,62,Kugane,1,StB,
1287,The Gauntlet Is Cast,Tradecraft,ARM,62,Kugane,1,StB,
1288,Ore for Me,Tradecraft,ARM,62,Kugane,1,StB,
1289,Greaving,Tradecraft,ARM,64,Kugane,1,StB,
1290,Home Cooking,Tradecraft,ARM,64,Kugane,1,StB,
1291,En Garde and on Guard,Tradecraft,ARM,64,Kugane,1,StB,
1292,Art Imitates Life,Tradecraft,ARM,66,Kugane,1,StB,
1293,Smells of Rich Tama-hagane,Tradecraft,ARM,66,Kugane,1,StB,
1294,Sweeping the Legs,Tradecraft,ARM,66,Kugane,1,StB,
1295,See Shields by the Sea Shore,Tradecraft,ARM,68,Kugane,1,StB,
1296,Spoony Is the Bard,Tradecraft,ARM,68,Kugane,1,StB,
1297,Heads Will Roll,Tradecraft,ARM,68,Kugane,1,StB,
1298,Oh No Udon,Tradecraft,CUL,60,Kugane,1,StB,
1299,Loquacious,Tradecraft,CUL,60,Kugane,1,StB,
1300,All You Can Stomach,Tradecraft,CUL,60,Kugane,1,StB,
1301,Soup for the Soul,Tradecraft,CUL,62,Kugane,1,StB,
1302,Hunger Is No Game,Tradecraft,CUL,62,Kugane,1,StB,
1303,The Frier Never Lies,Tradecraft,CUL,62,Kugane,1,StB,
1304,Sweet Kiss of Death,Tradecraft,CUL,64,Kugane,1,StB,
1305,A Shorlonging for the Familiar,Tradecraft,CUL,64,Kugane,1,StB,
1306,Souper,Tradecraft,CUL,64,Kugane,1,StB,
1307,No Othard Choice,Tradecraft,CUL,66,Kugane,1,StB,
1308,Persimmony Snicket,Tradecraft,CUL,66,Kugane,1,StB,
1309,West Meats East,Tradecraft,CUL,66,Kugane,1,StB,
1310,Fits to a Tea,Tradecraft,CUL,68,Kugane,1,StB,
1311,Fish Box,Tradecraft,CUL,68,Kugane,1,StB,
1312,Herky Jerky,Tradecraft,CUL,68,Kugane,1,StB,
1313,Whinier than the Sword,Tradecraft,ALC,60,Kugane,1,StB,
1314,Spellbound,Tradecraft,ALC,60,Kugane,1,StB,
1315,Magic Beans,Tradecraft,ALC,60,Kugane,1,StB,
1316,Official Strategy Guide,Tradecraft,ALC,62,Kugane,1,StB,
1317,Scroll Down,Tradecraft,ALC,62,Kugane,1,StB,
1318,Materia Worth,Tradecraft,ALC,62,Kugane,1,StB,
1319,The Dotted Line,Tradecraft,ALC,64,Kugane,1,StB,
1320,Rumor Has It,Tradecraft,ALC,64,Kugane,1,StB,
1321,Asking for a Friend,Tradecraft,ALC,64,Kugane,1,StB,
1322,Edge of the Arcane,Tradecraft,ALC,66,Kugane,1,StB,
1323,Spell-rebound,Tradecraft,ALC,66,Kugane,1,StB,
1324,Let Loose the Juice,Tradecraft,ALC,66,Kugane,1,StB,
1325,Pep-stepper,Tradecraft,ALC,68,Kugane,1,StB,
1326,Ultimate Official Strategy Guide,Tradecraft,ALC,68,Kugane,1,StB,
1327,Making Your Mark,Tradecraft,ALC,68,Kugane,1,StB,
1328,Modest Beginnings,Tradecraft,WVR,60,Kugane,1,StB,
1329,What Guides Want,Tradecraft,WVR,60,Kugane,1,StB,
1330,Proper Props,Tradecraft,WVR,60,Kugane,1,StB,
1331,Duress Rehearsal,Tradecraft,WVR,62,Kugane,1,StB,
1332,Skills on Display,Tradecraft,WVR,62,Kugane,1,StB,
1333,Getting a Leg Up,Tradecraft,WVR,62,Kugane,1,StB,
1334,Apparent Apparel,Tradecraft,WVR,64,Kugane,1,StB,
1335,Say Yes to Formal Dress,Tradecraft,WVR,64,Kugane,1,StB,
1336,Of Great Import,Tradecraft,WVR,64,Kugane,1,StB,
1337,Who War It Better,Tradecraft,WVR,66,Kugane,1,StB,
1338,Don't Sweat the Role,Tradecraft,WVR,66,Kugane,1,StB,
1339,To the Tops,Tradecraft,WVR,66,Kugane,1,StB,
1340,Brimming with Confidence,Tradecraft,WVR,68,Kugane,1,StB,
1341,One Winged Angle,Tradecraft,WVR,68,Kugane,1,StB,
1342,Cap It Off,Tradecraft,WVR,68,Kugane,1,StB,
1343,Play It by Ear,Tradecraft,GSM,60,Kugane,1,StB,
1344,One Ring Circus,Tradecraft,GSM,60,Kugane,1,StB,
1345,Wants and Needles,Tradecraft,GSM,60,Kugane,1,StB,
1346,Chain of Command,Tradecraft,GSM,62,Kugane,1,StB,
1347,Bracelet for Impact,Tradecraft,GSM,62,Kugane,1,StB,
1348,If I'd a Koppranickel for Every Time...,Tradecraft,GSM,62,Kugane,1,StB,
1349,Cutting Deals,Tradecraft,GSM,64,Kugane,1,StB,
1350,Needle in a Hingan Stack,Tradecraft,GSM,64,Kugane,1,StB,
1351,Hair-raising Action,Tradecraft,GSM,64,Kugane,1,StB,
1352,Best-laid Planispheres,Tradecraft,GSM,66,Kugane,1,StB,
1353,Put the Metal to the Peddle,Tradecraft,GSM,66,Kugane,1,StB,
1354,Ring in the New,Tradecraft,GSM,66,Kugane,1,StB,
1355,Speak Softly and Carry a Metal Rod,Tradecraft,GSM,68,Kugane,1,StB,
1356,Untucked,Tradecraft,GSM,68,Kugane,1,StB,
1357,Choker in the Clutch,Tradecraft,GSM,68,Kugane,1,StB,
1358,Rhalgr Wood Too,Fieldcraft,BTN,60,The Fringes,1,StB,
1359,Thank Heavenspillar,Fieldcraft,BTN,60,The Fringes,1,StB,
1360,Barking Up the Right Tree,Fieldcraft,BTN,60,The Fringes,1,StB,
1361,Pining,Fieldcraft,BTN,62,The Ruby Sea,1,StB,
1362,Coral-lation,Fieldcraft,BTN,62,The Ruby Sea,1,StB,
1363,Penned-up Frustration,Fieldcraft,BTN,62,The Ruby Sea,1,StB,
1364,Bamboozled,Fieldcraft,BTN,64,Yanxia,1,StB,
1365,Timbr,Fieldcraft,BTN,64,Yanxia,1,StB,
1366,Flowers for Algae Run,Fieldcraft,BTN,64,Yanxia,1,StB,
1367,Craic of Dawn,Fieldcraft,BTN,66,The Azim Steppe,1,StB,
1368,Hypocritic Oath,Fieldcraft,BTN,66,The Azim Steppe,1,StB,
1369,Leaves Much to Be Desired,Fieldcraft,BTN,66,The Azim Steppe,1,StB,
1370,Nunh the Wiser,Fieldcraft,BTN,68,The Peaks,1,StB,
1371,Last of the Mhigans,Fieldcraft,BTN,68,The Peaks,1,StB,
1372,Garden Variety,Fieldcraft,BTN,68,The Peaks,1,StB,
1373,Cermet Breaker,Fieldcraft,MIN,60,The Fringes,1,StB,
1374,Set in Stone,Fieldcraft,MIN,60,The Fringes,1,StB,
1375,Axe to Grind,Fieldcraft,MIN,60,The Fringes,1,StB,
1376,Ready Ore Not,Fieldcraft,MIN,62,The Ruby Sea,1,StB,
1377,Hit Rock Bottom,Fieldcraft,MIN,62,The Ruby Sea,1,StB,
1378,Coral-lary,Fieldcraft,MIN,62,The Ruby Sea,1,StB,
1379,Simply Marble Us,Fieldcraft,MIN,64,Yanxia,1,StB,
1380,Scraptacular,Fieldcraft,MIN,64,Yanxia,1,StB,
1381,No Stone Unturned,Fieldcraft,MIN,64,Yanxia,1,StB,
1382,Bead 'Em Up,Fieldcraft,MIN,66,The Azim Steppe,1,StB,
1383,O Say Can You Rock,Fieldcraft,MIN,66,The Azim Steppe,1,StB,
1384,Dunes of Our Lives,Fieldcraft,MIN,66,The Azim Steppe,1,StB,
1385,Mine All Mine,Fieldcraft,MIN,68,The Peaks,1,StB,
1386,"Adios, Ala Mhigo",Fieldcraft,MIN,68,The Peaks,1,StB,
1387,The Ores Have It,Fieldcraft,MIN,68,The Peaks,1,StB,
1388,"Slow Wash, Rapids Jumper",Fieldcraft,FSH,60,Kugane,1,StB,
1389,If a Leaf Falls in the Water,Fieldcraft,FSH,60,Kugane,1,StB,
1390,There Can Be Only One,Fieldcraft,FSH,60,Kugane,1,StB,
1391,Lighter Wallets,Fieldcraft,FSH,62,Kugane,1,StB,
1392,In a Pickle,Fieldcraft,FSH,62,Kugane,1,StB,
1393,Perhaps Not-so-common,Fieldcraft,FSH,62,Kugane,1,StB,
1394,Catfish Scheme,Fieldcraft,FSH,64,Kugane,1,StB,
1395,Curtains for Pleco,Fieldcraft,FSH,64,Kugane,1,StB,
1396,Marooned Minnow,Fieldcraft,FSH,64,Kugane,1,StB,
1397,Peculiar De-light,Fieldcraft,FSH,66,Kugane,1,StB,
1398,Step by Steppe,Fieldcraft,FSH,66,Kugane,1,StB,
1399,Unbeliebubble,Fieldcraft,FSH,66,Kugane,1,StB,
1400,Blood in the Water,Fieldcraft,FSH,68,Kugane,1,StB,
1401,To the Teeth,Fieldcraft,FSH,68,Kugane,1,StB,
1402,Pre-octopied,Fieldcraft,FSH,68,Kugane,1,StB,
1403,Built to Last,Tradecraft,CRP,70,The Crystarium,1,ShB,
1404,Just Starting Out,Tradecraft,CRP,70,The Crystarium,1,ShB,
1405,Playing the Market,Tradecraft,CRP,70,The Crystarium,1,ShB,
1406,A Stronger Offense,Tradecraft,CRP,72,The Crystarium,1,ShB,
1407,Taking Aim,Tradecraft,CRP,72,The Crystarium,1,ShB,
1408,Understaffed,Tradecraft,CRP,72,The Crystarium,1,ShB,
1409,Patient Patients,Tradecraft,CRP,74,The Crystarium,1,ShB,
1410,Ground to a Halt,Tradecraft,CRP,74,The Crystarium,1,ShB,
1411,Horde of the Rings,Tradecraft,CRP,74,The Crystarium,1,ShB,
1412,The Right Tool for the Job,Tradecraft,CRP,76,The Crystarium,1,ShB,
1413,Sleep on It,Tradecraft,CRP,76,The Crystarium,1,ShB,
1414,A Miss and a Hit,Tradecraft,CRP,76,The Crystarium,1,ShB,
1415,Off to a Good Staff,Tradecraft,CRP,78,The Crystarium,1,ShB,
1416,Kindling the Flame,Tradecraft,CRP,78,The Crystarium,1,ShB,
1417,Safety First,Tradecraft,CRP,78,The Crystarium,1,ShB,
1418,Ware and Chair,Tradecraft,LTW,70,The Crystarium,1,ShB,
1419,Girding for Glory,Tradecraft,LTW,70,The Crystarium,1,ShB,
1420,Band Substances,Tradecraft,LTW,70,The Crystarium,1,ShB,
1421,Breeches of Trust,Tradecraft,LTW,72,The Crystarium,1,ShB,
1422,Glove Me Tender,Tradecraft,LTW,72,The Crystarium,1,ShB,
1423,A Slippery Slope,Tradecraft,LTW,72,The Crystarium,1,ShB,
1424,Peace in Rest,Tradecraft,LTW,74,The Crystarium,1,ShB,
1425,A Heady Endeavor,Tradecraft,LTW,74,The Crystarium,1,ShB,
1426,At Your Neck and Call,Tradecraft,LTW,74,The Crystarium,1,ShB,
1427,Protecting the Nuts,Tradecraft,LTW,76,The Crystarium,1,ShB,
1428,If I Could Walk a Thousand Malms,Tradecraft,LTW,76,The Crystarium,1,ShB,
1429,Strike True,Tradecraft,LTW,76,The Crystarium,1,ShB,
1430,Fit for a Friend,Tradecraft,LTW,78,The Crystarium,1,ShB,
1431,Into the Storm,Tradecraft,LTW,78,The Crystarium,1,ShB,
1432,A Shoe In,Tradecraft,LTW,78,The Crystarium,1,ShB,
1433,The Gold Experience,Tradecraft,BSM,70,The Crystarium,1,ShB,
1434,Fire Sale,Tradecraft,BSM,70,The Crystarium,1,ShB,
1435,Here Comes the Hammer,Tradecraft,BSM,70,The Crystarium,1,ShB,
1436,Selective Logging,Tradecraft,BSM,72,The Crystarium,1,ShB,
1437,Heavy Hitter,Tradecraft,BSM,72,The Crystarium,1,ShB,
1438,Enlistment Highs,Tradecraft,BSM,72,The Crystarium,1,ShB,
1439,Instruments of Distraction,Tradecraft,BSM,74,The Crystarium,1,ShB,
1440,Halfhearted Effort,Tradecraft,BSM,74,The Crystarium,1,ShB,
1441,Nip It in the Bud,Tradecraft,BSM,74,The Crystarium,1,ShB,
1442,"Dodge Once, Cut Twice",Tradecraft,BSM,76,The Crystarium,1,ShB,
1443,Idol Hands,Tradecraft,BSM,76,The Crystarium,1,ShB,
1444,Cooking for the Future,Tradecraft,BSM,76,The Crystarium,1,ShB,
1445,Bae Blade,Tradecraft,BSM,78,The Crystarium,1,ShB,
1446,Under the Fool Moon,Tradecraft,BSM,78,The Crystarium,1,ShB,
1447,Keeping Loyalty,Tradecraft,BSM,78,The Crystarium,1,ShB,
1448,Shielding the Realm,Tradecraft,ARM,70,The Crystarium,1,ShB,
1449,Time to Fry,Tradecraft,ARM,70,The Crystarium,1,ShB,
1450,A Head of Demand,Tradecraft,ARM,70,The Crystarium,1,ShB,
1451,Scheduled Maintenance,Tradecraft,ARM,72,The Crystarium,1,ShB,
1452,Hedging Bets,Tradecraft,ARM,72,The Crystarium,1,ShB,
1453,Wrapped Knuckles,Tradecraft,ARM,72,The Crystarium,1,ShB,
1454,Catching an Earful,Tradecraft,ARM,74,The Crystarium,1,ShB,
1455,A New Regular,Tradecraft,ARM,74,The Crystarium,1,ShB,
1456,The Proper Precautions,Tradecraft,ARM,74,The Crystarium,1,ShB,
1457,No Scope,Tradecraft,ARM,76,The Crystarium,1,ShB,
1458,"Signed, Shield, Delivered",Tradecraft,ARM,76,The Crystarium,1,ShB,
1459,A Budding Business,Tradecraft,ARM,76,The Crystarium,1,ShB,
1460,Trial and Error,Tradecraft,ARM,78,The Crystarium,1,ShB,
1461,One Foot Forward,Tradecraft,ARM,78,The Crystarium,1,ShB,
1462,Shield to Shield,Tradecraft,ARM,78,The Crystarium,1,ShB,
1463,Slippery Service,Tradecraft,CUL,70,The Crystarium,1,ShB,
1464,Meet for Meat,Tradecraft,CUL,70,The Crystarium,1,ShB,
1465,Cure for What Ails,Tradecraft,CUL,70,The Crystarium,1,ShB,
1466,His Dark Utensils,Tradecraft,CUL,72,The Crystarium,1,ShB,
1467,Soup for the Soldier,Tradecraft,CUL,72,The Crystarium,1,ShB,
1468,Sweet Tooth,Tradecraft,CUL,72,The Crystarium,1,ShB,
1469,Can't Eat Just One,Tradecraft,CUL,74,The Crystarium,1,ShB,
1470,One Last Meal,Tradecraft,CUL,74,The Crystarium,1,ShB,
1471,Mixology,Tradecraft,CUL,74,The Crystarium,1,ShB,
1472,On a Full Stomach,Tradecraft,CUL,76,The Crystarium,1,ShB,
1473,A Good Omen,Tradecraft,CUL,76,The Crystarium,1,ShB,
1474,Teetotally,Tradecraft,CUL,76,The Crystarium,1,ShB,
1475,Super Dark Times,Tradecraft,CUL,78,The Crystarium,1,ShB,
1476,A Happy End,Tradecraft,CUL,78,The Crystarium,1,ShB,
1477,A Cookie for Your Troubles,Tradecraft,CUL,78,The Crystarium,1,ShB,
1478,Another Man's Ink,Tradecraft,ALC,70,The Crystarium,1,ShB,
1479,Keeping Magic Alive,Tradecraft,ALC,70,The Crystarium,1,ShB,
1480,A Time for Peace,Tradecraft,ALC,70,The Crystarium,1,ShB,
1481,Make It Bigger,Tradecraft,ALC,72,The Crystarium,1,ShB,
1482,An Eye for Healing,Tradecraft,ALC,72,The Crystarium,1,ShB,
1483,Making Ends Meet,Tradecraft,ALC,72,The Crystarium,1,ShB,
1484,Amaro Kart,Tradecraft,ALC,74,The Crystarium,1,ShB,
1485,Conserving Combat,Tradecraft,ALC,74,The Crystarium,1,ShB,
1486,5-bell Energy,Tradecraft,ALC,74,The Crystarium,1,ShB,
1487,Growing Up,Tradecraft,ALC,76,The Crystarium,1,ShB,
1488,A Greater Grimoire,Tradecraft,ALC,76,The Crystarium,1,ShB,
1489,Crafty Concoctions,Tradecraft,ALC,76,The Crystarium,1,ShB,
1490,A Labor of Love,Tradecraft,ALC,78,The Crystarium,1,ShB,
1491,Supreme Official Strategy Guide,Tradecraft,ALC,78,The Crystarium,1,ShB,
1492,Mindful Medicine,Tradecraft,ALC,78,The Crystarium,1,ShB,
1493,Flax Wax,Tradecraft,WVR,70,The Crystarium,1,ShB,
1494,Lovely Leggings,Tradecraft,WVR,70,The Crystarium,1,ShB,
1495,Turban in Training,Tradecraft,WVR,70,The Crystarium,1,ShB,
1496,Suits You,Tradecraft,WVR,72,The Crystarium,1,ShB,
1497,Legs for Days,Tradecraft,WVR,72,The Crystarium,1,ShB,
1498,Hair Do No Harm,Tradecraft,WVR,72,The Crystarium,1,ShB,
1499,A Tender Table,Tradecraft,WVR,74,The Crystarium,1,ShB,
1500,Hunting Season,Tradecraft,WVR,74,The Crystarium,1,ShB,
1501,Gloves Come in Handy,Tradecraft,WVR,74,The Crystarium,1,ShB,
1502,All-purpose Overgarments,Tradecraft,WVR,76,The Crystarium,1,ShB,
1503,The Hunt Continues,Tradecraft,WVR,76,The Crystarium,1,ShB,
1504,Something in My Eye,Tradecraft,WVR,76,The Crystarium,1,ShB,
1505,A Job Well Done,Tradecraft,WVR,78,The Crystarium,1,ShB,
1506,A Turban for the Ages,Tradecraft,WVR,78,The Crystarium,1,ShB,
1507,Healing Headwear,Tradecraft,WVR,78,The Crystarium,1,ShB,
1508,Whetstones for the Workers,Tradecraft,GSM,70,The Crystarium,1,ShB,
1509,Satisfactory Sewing,Tradecraft,GSM,70,The Crystarium,1,ShB,
1510,You're My Wonderhall,Tradecraft,GSM,70,The Crystarium,1,ShB,
1511,Slimming Down,Tradecraft,GSM,72,The Crystarium,1,ShB,
1512,Neck on the Line,Tradecraft,GSM,72,The Crystarium,1,ShB,
1513,Gentleman Donor,Tradecraft,GSM,72,The Crystarium,1,ShB,
1514,Copious Crystal Cannons,Tradecraft,GSM,74,The Crystarium,1,ShB,
1515,Hot Rod,Tradecraft,GSM,74,The Crystarium,1,ShB,
1516,Unsung Generosity,Tradecraft,GSM,74,The Crystarium,1,ShB,
1517,Prophet of Profit,Tradecraft,GSM,76,The Crystarium,1,ShB,
1518,Birth Ring,Tradecraft,GSM,76,The Crystarium,1,ShB,
1519,A Magnanimous Refrain,Tradecraft,GSM,76,The Crystarium,1,ShB,
1520,Bulking Up,Tradecraft,GSM,78,The Crystarium,1,ShB,
1521,A Beneficent Elegy,Tradecraft,GSM,78,The Crystarium,1,ShB,
1522,Wrap Those Wrists,Tradecraft,GSM,78,The Crystarium,1,ShB,
1523,Sought-after Spices,Fieldcraft,BTN,70,Kholusia,1,ShB,
1524,Medicinal Herbs,Fieldcraft,BTN,70,Kholusia,1,ShB,
1525,Home Is Where the Heart Is,Fieldcraft,BTN,70,Kholusia,1,ShB,
1526,Packs a Punch,Fieldcraft,BTN,72,Il Mheg,1,ShB,
